transaction_id,order_id,customer_id,invoice_date,due_date,amount,payment_date,payment_method,status,department,currency
FTb8c50073,SO67305f25,C96c2fc47,2023-05-24,2023-07-08,10470.26,2023-07-18,Lastschrift,Bezahlt,Finanzen,EUR
FT6d13706e,SOa0df67fc,Cd6f978c2,2024-02-12,2024-03-13,556.79,2024-03-18,Kreditkarte,Bezahlt,IT,EUR
FT9b33f315,SOc46c5cf0,C6823df44,2023-12-07,2024-01-06,4187.77,2024-01-06,Überweisung,Bezahlt,IT,EUR
FT2e79234e,SO9cd9988e,C476ce152,2024-10-04,2024-11-13,29.01,2024-11-13,Lastschrift,Ausstehend,Finanzen,EUR
FT73bb568a,SOd4dc503d,C82cd3970,2024-11-08,2024-11-03,10565.24,2024-11-03,Kreditkarte,Bezahlt,Einkauf,EUR
FT11e4a94c,SOed403549,C0cb40719,2024-11-05,2024-11-05,10810.93,2024-11-05,Lastschrift,Bezahlt,IT,EUR
FT7d9dac99,SO099bc881,C12619206,2023-01-15,2023-03-01,,2023-03-06,Lastschrift,Bezahlt,Produktion,EUR
FT907d6b8d,SO90e25caa,,2023-01-13,2023-01-13,4309.53,2023-01-18,Überweisung,Bezahlt,HR,EUR
FTc82e7044,SOc1febeed,C3275bcae,2024-09-10,2024-10-23,5487.05,2024-11-22,Kreditkarte,Ausstehend,Einkauf,EUR
FT83a983bc,SO13254cbb,C3275bcae,2023-05-30,2023-07-14,5781.03,2023-07-29,Lastschrift,Bezahlt,Einkauf,EUR
FTe92b6c90,SO6f831be0,C1dfe72e0,2023-07-10,2023-09-08,1856.85,2023-09-08,Überweisung,Bezahlt,Vertrieb,EUR
FTc938659a,SOb2e65e73,C8edb23e1,2023-12-20,2024-01-19,11358.57,2024-01-19,Lastschrift,Bezahlt,Finanzen,EUR
FT7678171a,SO14e73140,Ce36428f7,2024-11-06,2024-11-06,2257.2,2024-12-06,Lastschrift,Ausstehend,HR,EUR
FT781fae83,SO57e3a322,C2591bc00,2024-12-30,2025-02-27,4857.63,2025-03-04,Lastschrift,Ausstehend,IT,EUR
FTc2304f8d,SO57e3a322,C2591bc00,2024-12-30,2025-02-27,8347.62,2025-03-07,Lastschrift,Ausstehend,IT,EUR
FT7e398920,SO5c2be69f,C3b214d0c,2024-02-05,2024-03-21,629.44,2024-03-21,Kreditkarte,Bezahlt,Finanzen,EUR
FT6c76450f,SOe9d01301,C38361d92,2024-09-29,2024-11-13,12480.74,2024-11-28,Lastschrift,Ausstehend,Vertrieb,EUR
FT592bab7c,SO47fdb1df,,2024-10-05,2024-11-19,947.69,2024-11-19,Überweisung,Ausstehend,IT,EUR
FT3d18e200,SOc0ff76fb,Cd6f978c2,2023-07-26,2023-08-25,10544.15,2023-08-25,Überweisung,Bezahlt,IT,EUR
FT18e18f01,SObcfb0fa2,Cf7d98e3f,2023-12-26,2023-12-26,4129.72,2024-01-10,Kreditkarte,Bezahlt,Vertrieb,EUR
FT9bd85c77,SOcd1cd5b6,C93c31129,2024-02-18,2024-02-18,506.81,2024-02-18,Lastschrift,Bezahlt,Einkauf,EUR
FT8270df32,SOcd1cd5b6,C93c31129,2024-02-18,2024-02-18,1120.63,2024-02-27,Lastschrift,Bezahlt,Einkauf,EUR
FT0d67bbd9,SOad35b930,,2023-03-06,2023-04-05,1970.05,2023-04-15,Lastschrift,Bezahlt,Einkauf,EUR
FT5e672812,SOc8d470c8,C868f6ecf,2024-12-01,2025-01-15,4776.02,2025-01-15,Überweisung,Ausstehend,IT,EUR
FT945a95c0,SO00d0a3e9,C4420150f,2024-09-27,2024-11-26,6425.49,2024-12-06,Überweisung,Ausstehend,HR,EUR
FT7de77ce1,SO3bfc54fc,C7b5c9682,2024-07-11,2024-07-11,6891.64,2024-08-10,Kreditkarte,Bezahlt,Finanzen,EUR
FT66424261,SOb7baa40c,Cf614c1fb,2024-08-17,2024-09-26,,2024-09-26,Überweisung,Bezahlt,Vertrieb,EUR
FTe0728232,SO30a517b2,C03a98fb3,2024-08-24,2024-08-24,2387.04,2024-09-08,Überweisung,Bezahlt,HR,EUR
FTfcd1fdf2,SO95e582ed,C38361d92,2023-08-20,2023-10-04,959.62,2023-10-19,Lastschrift,Bezahlt,Vertrieb,EUR
FTdf49b384,SOc7a1cd00,C51b2abf2,2023-09-05,2023-11-04,1193.67,2023-11-04,Lastschrift,Bezahlt,Finanzen,EUR
FT93cd3fe0,SO79276246,C18de9483,2023-12-04,2023-12-04,825.28,2023-12-09,Kreditkarte,Bezahlt,HR,EUR
FTef7edd13,SO105cd076,Cf6f02706,2023-04-16,2023-05-16,833.28,2023-05-31,Lastschrift,Bezahlt,HR,EUR
FT3cf27e46,SOb5ad690f,Cc637d361,2024-06-18,2024-06-18,16188.41,2024-06-23,Überweisung,Bezahlt,Finanzen,EUR
FTd82da74f,SO20396e31,C81185451,2023-04-09,2023-06-05,1860.76,2023-06-10,Kreditkarte,Bezahlt,IT,EUR
FTd464cabe,SO8073b202,C1e3f9dc2,2024-09-19,2024-09-19,5377.71,2024-09-19,Überweisung,Bezahlt,HR,EUR
FT3406632d,SO929b8783,C1bcb89ea,2024-10-16,2024-12-15,3699.75,2024-12-20,Kreditkarte,Ausstehend,HR,EUR
FT1f334387,SOe7890217,C93c31129,2023-04-20,2023-04-20,9849.34,2023-04-20,Lastschrift,Bezahlt,Einkauf,EUR
FTff1a4ce2,SO5e7fa777,C2212de05,2024-05-03,2024-06-02,2017.61,2024-06-02,Überweisung,Bezahlt,Produktion,EUR
FTa1c0d1e3,SO5e7fa777,C2212de05,2024-05-03,2024-06-02,1267.68,2024-06-06,Kreditkarte,Bezahlt,Produktion,EUR
FTae4bbdb9,SO66df84c7,C924c7be9,2023-06-20,2023-08-04,5100.08,2023-08-09,Kreditkarte,Bezahlt,Einkauf,EUR
FT69b2ba99,SO66df84c7,C924c7be9,2023-06-20,2023-08-04,3116.21,2023-08-15,Kreditkarte,Bezahlt,Einkauf,EUR
FT8b7b1c50,SO90983a9d,C303ae767,2023-07-03,2023-08-17,1697.3,2023-08-17,Lastschrift,Bezahlt,Vertrieb,EUR
FTef13e4e7,SO04e40c12,Cca4b662a,2023-12-01,2023-12-01,,2023-12-01,Kreditkarte,Bezahlt,Vertrieb,EUR
FTb686bb12,SO9468dc40,C6823df44,2024-10-04,2024-11-01,14532.39,2024-11-06,Kreditkarte,Bezahlt,IT,EUR
FT21345518,SO5cf4e36e,C3b214d0c,2023-09-26,2023-11-10,5789.12,2023-11-15,Lastschrift,Bezahlt,Finanzen,EUR
FTbb74705f,SO88054e8c,C10539d6f,2024-09-24,2024-11-23,2222.81,2024-11-23,Kreditkarte,Ausstehend,Vertrieb,EUR
FT5a0e8956,SO88054e8c,C10539d6f,2024-09-24,2024-11-23,2947.08,2024-11-26,Kreditkarte,Ausstehend,Vertrieb,EUR
FT592e0971,SOacd11b19,C0641716f,2024-01-04,2024-02-03,1154.88,2024-02-08,Lastschrift,Bezahlt,Produktion,EUR
FT34302dc6,SO4218b94e,Cf614c1fb,2024-09-13,2024-10-28,1159.16,2024-11-27,Überweisung,Ausstehend,Vertrieb,EUR
FTfdbdec5f,SO656b2f40,C50c4accc,2024-08-03,2024-07-29,5997.51,2024-08-08,Lastschrift,Bezahlt,Vertrieb,EUR
FTee845f1a,SO6f814288,,2023-04-22,2023-06-18,20506.24,2023-06-18,Überweisung,Bezahlt,Einkauf,EUR
FTbdbb81e7,SO69a8c6ba,Cc2f96476,2024-06-02,2024-08-01,10908.21,2024-08-01,Lastschrift,Bezahlt,Finanzen,EUR
FTea1bb2ba,SO69a8c6ba,Cc2f96476,2024-06-02,2024-08-01,6158.26,2024-08-08,Lastschrift,Bezahlt,Finanzen,EUR
FT7dbac154,SO3076daee,C9a904d0d,2024-12-15,2024-12-12,4293.02,2024-12-12,Lastschrift,Ausstehend,Einkauf,EUR
FT8aeafd2b,SOf0553eb0,Ca14a6d03,2024-08-02,2024-08-02,18317.16,2024-08-02,Lastschrift,Bezahlt,Einkauf,EUR
FT85b3015b,SO6411151b,C3a861bec,2023-08-22,2023-08-22,11528.8,2023-09-06,Kreditkarte,Bezahlt,Produktion,EUR
FT0cc1c00f,SO9abee466,,2024-06-16,2024-07-16,3162.57,2024-07-21,Überweisung,Bezahlt,Einkauf,EUR
FT0eff9047,SOca6cf981,Cc4b33ba9,2023-02-01,2023-03-18,1306.69,2023-04-17,Kreditkarte,Bezahlt,Einkauf,EUR
FT2bb28229,SOc400365b,C8b18ddea,2023-01-01,2023-03-02,5480.2,2023-03-02,Überweisung,Bezahlt,Produktion,EUR
FT14890ca7,SOdc00d2e9,C88e85c67,2024-12-25,2024-12-23,88.05,2025-01-07,Lastschrift,Ausstehend,HR,EUR
FT13b5f445,SO33040a05,C6043cf92,2023-11-12,2023-12-12,990.05,2023-12-17,Lastschrift,Bezahlt,HR,EUR
FT54d7bd25,SOaa8b232f,Cfa474de8,2024-09-20,2024-10-20,4948.14,2024-10-20,Lastschrift,Bezahlt,Einkauf,EUR
FTfc1c77a3,SOe971e7c4,Cd6f978c2,2024-11-08,2024-12-06,7176.54,2024-12-06,Kreditkarte,Ausstehend,IT,EUR
FT8ec75213,SOa85681a6,C074fd1fe,2024-05-20,2024-05-20,3554.91,2024-05-20,Kreditkarte,Bezahlt,IT,EUR
FT3f05a720,SO8c128598,C78fffe3c,2023-05-08,2023-06-22,1458.58,2023-06-22,Überweisung,Bezahlt,Produktion,EUR
FTfda713a5,SOeebf60aa,C4fe20e66,2024-02-13,2024-03-14,987.74,2024-03-24,Lastschrift,Bezahlt,Vertrieb,EUR
FTcfdafb89,SOfd082466,Cc755aa91,2023-06-06,2023-07-21,,2023-07-21,Überweisung,Bezahlt,Vertrieb,EUR
FT97873ec7,SO6c7f826f,C732530f3,2024-02-19,2024-03-17,4613.28,2024-03-27,Lastschrift,Bezahlt,Einkauf,EUR
FT79457dad,SO89ca0fd1,Cfeb0823d,2023-11-23,2024-01-07,6765.16,2024-01-07,Überweisung,Bezahlt,IT,EUR
FTad31b36b,SO85cddba8,Ce38cd301,2024-03-22,2024-04-21,3047.12,2024-04-21,Lastschrift,Bezahlt,Einkauf,EUR
FT5530ea74,SO379201d1,C73ed6f51,2024-12-17,2025-01-26,12369.78,2025-01-26,Kreditkarte,Ausstehend,Produktion,EUR
FT6a50d139,SO8e3b9b60,Ca6fb2402,2024-05-25,2024-05-25,22136.16,2024-05-25,Überweisung,Bezahlt,HR,EUR
FT2049a5a5,SO8adbc472,C0b7bb4bc,2024-02-26,2024-04-26,5809.67,2024-05-26,Kreditkarte,Bezahlt,IT,EUR
FT359e170a,SO87fc98e9,Cf2dabd90,2023-09-16,2023-10-13,189.22,2023-10-23,Lastschrift,Bezahlt,IT,EUR
FT3ba16a54,SOa6b0fb06,Cbc09ea39,2023-02-10,2023-04-11,27948.46,2023-04-11,Lastschrift,Bezahlt,Finanzen,EUR
FT0b88401d,SO01b6382f,Cd6f978c2,2024-06-21,2024-07-20,15502.56,2024-07-25,Kreditkarte,Bezahlt,IT,EUR
FT827baedc,SO37fdf171,Ced957276,2024-06-12,2024-08-11,3726.44,2024-08-16,Überweisung,Bezahlt,Finanzen,EUR
FTa2baa458,SOf997e34e,C3275bcae,2023-07-10,2023-08-24,7558.13,2023-09-08,Kreditkarte,Bezahlt,Einkauf,EUR
FTa998000e,SO5c74bbb2,Cf1e39af6,2023-03-10,2023-03-08,13182.06,2023-03-08,Lastschrift,Bezahlt,Finanzen,EUR
FT106f139c,SO8b03c521,C92a82ca8,2023-05-31,2023-07-30,3643.86,2023-08-04,Kreditkarte,Bezahlt,IT,EUR
FT2740121f,SO8b03c521,C92a82ca8,2023-05-31,2023-07-30,2096.57,2023-08-08,Überweisung,Bezahlt,IT,EUR
FTe41490fd,SO08ad70b6,Cbbd2eaf2,2024-07-28,2024-07-28,7121.02,2024-07-28,Kreditkarte,Bezahlt,Vertrieb,EUR
